Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2014","2014","7012","December","LCU","292","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7021","Annual value","LCU","364.4","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7001","January","LCU","292","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7007","July","LCU","376","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7008","August","LCU","375","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7009","September","LCU","341","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7010","October","LCU","360","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7011","November","LCU","368","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2015","2015","7012","December","LCU","369","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7021","Annual value","LCU","348.2","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7001","January","LCU","360","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7007","July","LCU","345","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7008","August","LCU","356","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7009","September","LCU","349","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7010","October","LCU","342","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7011","November","LCU","344","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2016","2016","7012","December","LCU","336","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7021","Annual value","LCU","329.3","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7001","January","LCU","335","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7007","July","LCU","329","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7008","August","LCU","326","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7009","September","LCU","323","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7010","October","LCU","313","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7011","November","LCU","382","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2017","2017","7012","December","LCU","306","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7021","Annual value","LCU","306.3","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7001","January","LCU","303","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7007","July","LCU","324","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7008","August","LCU","319","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7009","September","LCU","304","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7010","October","LCU","299","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7011","November","LCU","293","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2018","2018","7012","December","LCU","288","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7021","Annual value","LCU","315.7","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7001","January","LCU","288","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7007","July","LCU","318","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7008","August","LCU","333","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7009","September","LCU","319","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7010","October","LCU","305","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7011","November","LCU","301","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2019","2019","7012","December","LCU","294","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7021","Annual value","LCU","336","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7001","January","LCU","297","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7007","July","LCU","353","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7008","August","LCU","333","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7009","September","LCU","324","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7010","October","LCU","340","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7011","November","LCU","347","A","Official figure"
"PP","Producer Prices","724","Spain","5530","Producer Price (LCU/tonne)","01445","Sunflower seed","2020","2020","7012","December","LCU","349","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1991","1991","7021","Annual value","SLC","375.8","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1992","1992","7021","Annual value","SLC","97","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1993","1993","7021","Annual value","SLC","200.7","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1994","1994","7021","Annual value","SLC","206.6","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1995","1995","7021","Annual value","SLC","223","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1996","1996","7021","Annual value","SLC","180.7","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1997","1997","7021","Annual value","SLC","202.1","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1998","1998","7021","Annual value","SLC","234.1","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","1999","1999","7021","Annual value","SLC","212.6","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2000","2000","7021","Annual value","SLC","174.6","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2001","2001","7021","Annual value","SLC","255.6","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2002","2002","7021","Annual value","SLC","261","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2003","2003","7021","Annual value","SLC","217","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2004","2004","7021","Annual value","SLC","223","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2005","2005","7021","Annual value","SLC","253","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2006","2006","7021","Annual value","SLC","221.1","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2007","2007","7021","Annual value","SLC","394.3","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2008","2008","7021","Annual value","SLC","387.1","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2009","2009","7021","Annual value","SLC","225.2","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2010","2010","7021","Annual value","SLC","365.4","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2011","2011","7021","Annual value","SLC","380.1","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2012","2012","7021","Annual value","SLC","500.4","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2013","2013","7021","Annual value","SLC","339.7","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2014","2014","7021","Annual value","SLC","307","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2015","2015","7021","Annual value","SLC","364.4","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2016","2016","7021","Annual value","SLC","348.2","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2017","2017","7021","Annual value","SLC","329.3","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2018","2018","7021","Annual value","SLC","306.3","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2019","2019","7021","Annual value","SLC","315.7","A","Official figure"
"PP","Producer Prices","724","Spain","5531","Producer Price (SLC/tonne)","01445","Sunflower seed","2020","2020","7021","Annual value","SLC","336","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1991","1991","7021","Annual value","USD","601.8","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1992","1992","7021","Annual value","USD","157.6","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1993","1993","7021","Annual value","USD","262.4","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1994","1994","7021","Annual value","USD","256.6","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1995","1995","7021","Annual value","USD","297.6","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1996","1996","7021","Annual value","USD","237.4","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1997","1997","7021","Annual value","USD","229.7","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1998","1998","7021","Annual value","USD","260.7","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","1999","1999","7021","Annual value","USD","226.5","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2000","2000","7021","Annual value","USD","160.9","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2001","2001","7021","Annual value","USD","228.7","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2002","2002","7021","Annual value","USD","245.6","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2003","2003","7021","Annual value","USD","244.9","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2004","2004","7021","Annual value","USD","276.9","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2005","2005","7021","Annual value","USD","314.6","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2006","2006","7021","Annual value","USD","277.4","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2007","2007","7021","Annual value","USD","539.7","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2008","2008","7021","Annual value","USD","567","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2009","2009","7021","Annual value","USD","312.9","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2010","2010","7021","Annual value","USD","484","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2011","2011","7021","Annual value","USD","528.4","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2012","2012","7021","Annual value","USD","642.9","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2013","2013","7021","Annual value","USD","451","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2014","2014","7021","Annual value","USD","407.3","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2015","2015","7021","Annual value","USD","404.1","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2016","2016","7021","Annual value","USD","385.2","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2017","2017","7021","Annual value","USD","372","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2018","2018","7021","Annual value","USD","361.7","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2019","2019","7021","Annual value","USD","353.4","A","Official figure"
"PP","Producer Prices","724","Spain","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2020","2020","7021","Annual value","USD","383.8","A","Official figure"
"PP","Producer Prices","724","Spain","5539","Producer Price Index (2014-2016 = 100)","01445","Sunflower seed","1991","1991","7021","Annual value","","110.57","I","Imputed value"
"PP","Producer Prices","724","Spain","5539","Producer Price Index (2014-2016 = 100)","01445","Sunflower seed","1992","1992","7021","Annual value","","28.54","I","Imputed value"
"PP","Producer Prices","724","Spain","5539","Producer Price Index (2014-2016 = 100)","01445","Sunflower seed","1993","1993","7021","Annual value","","59.05","I","Imputed value"
