Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","724","Spain","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","79.14008","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","79.39808","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","79.53403","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","78.97629","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","79.01269","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","79.56401","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","80.65381","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","81.12913","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","81.25759","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","80.64096","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","80.99745","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","81.14197","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","81.97591","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","82.18146","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","82.10117","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","81.40961","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","81.6205","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","82.26603","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","83.4511","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","83.61062","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","83.80545","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","83.29267","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","83.65879","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","84.17265","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","84.85671","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","84.98518","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","85.16824","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","84.82246","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","84.86314","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","85.46371","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","86.66912","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","86.98172","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","87.1134","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","86.59525","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","86.7719","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","86.62952","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","86.98493","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","87.2001","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","87.43884","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","86.85111","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","86.91","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","87.56944","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","88.77914","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","89.02322","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","89.18701","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","88.5372","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","88.65924","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","88.95042","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","90.10339","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","90.74892","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","91.12895","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","90.56479","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","90.70609","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","91.51113","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","92.49603","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","93.12014","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","93.65648","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","93.20686","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","93.00667","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","92.9874","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","93.30749","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","92.91139","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","92.43501","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","91.29596","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","91.3056","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","91.45547","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","92.34829","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","92.31618","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","92.72298","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","91.93079","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","92.25195","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","92.03462","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","92.69086","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","93.19294","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","93.16939","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","92.23482","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","92.06674","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","92.74974","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","93.73784","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","93.94553","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","94.11359","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","93.6918","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","93.92839","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","93.9937","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","94.85226","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","95.36719","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","95.95277","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","95.2505","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","95.37147","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","96.08444","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","97.28023","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","97.24811","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","97.11108","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","96.58974","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","96.70963","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","96.94622","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","97.71058","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","98.10667","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","98.23407","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","97.15391","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","97.25453","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","97.90863","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","99.28426","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.1376","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","98.95239","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","98.72116","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.27676","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.2542","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101.1063","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.9811","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","101.0517","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.76065","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.93301","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","100.2852","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.6599","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.8451","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.9939","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.4725","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.7851","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.5967","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101.0057","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","101.2155","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","101.3065","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.95869","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.91587","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","100.1385","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","101.0292","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","101.0528","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.0806","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.13","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.2884","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.4415","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.9093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.8387","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","100.251","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","98.6398","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","98.8432","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","99.47375","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.388","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.8676","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.1374","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.1985","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.86556","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.55832","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.1964","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.5625","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","100.2691","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","98.35611","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","98.00926","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","98.63766","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","99.32922","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.87198","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.3334","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.60328","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.73174","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.73602","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.8761","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","101.2423","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","101.8418","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","101.2819","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","100.9179","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","100.8965","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","101.8653","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","101.8043","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.8482","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","101.1459","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","101.3472","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","101.5238","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","102.4605","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","102.9283","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","102.9744","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","101.8642","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","102.0013","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","102.1212","X","Figure from international organizations","base year is 2015"
